# x,y,susceptibility,density
-1.667000000000000000e+06,1.723750000000000000e+06,-7.626290923384571041e-04,7.896404592214310014e-01
-1.666750000000000000e+06,1.723750000000000000e+06,-7.414755413208407031e-04,7.497090234878101001e-01
-1.666500000000000000e+06,1.723750000000000000e+06,-6.872196884390446847e-04,7.231569125760302086e-01
-1.666250000000000000e+06,1.723750000000000000e+06,-6.057314032666266668e-04,7.081940335797582975e-01
-1.666000000000000000e+06,1.723750000000000000e+06,-5.121099934453504643e-04,6.999722362013756083e-01
-1.665750000000000000e+06,1.723750000000000000e+06,-4.152405110266349508e-04,6.987562317421520675e-01
-1.665500000000000000e+06,1.723750000000000000e+06,-3.256694197481813102e-04,7.038629540231795545e-01
-1.665250000000000000e+06,1.723750000000000000e+06,-2.492835157314327033e-04,7.144782247464718239e-01
-1.665000000000000000e+06,1.723750000000000000e+06,-1.874482306120778263e-04,7.297390598689617036e-01
-1.664750000000000000e+06,1.723750000000000000e+06,-1.391749423363813909e-04,7.486625940138935675e-01
-1.664500000000000000e+06,1.723750000000000000e+06,-1.026518563849720955e-04,7.700679591783341493e-01
-1.664250000000000000e+06,1.723750000000000000e+06,-7.585628392386967178e-05,7.926812156601101833e-01
-1.664000000000000000e+06,1.723750000000000000e+06,-5.683248846144461908e-05,8.153281650804444780e-01
-1.663750000000000000e+06,1.723750000000000000e+06,-4.378715294639512479e-05,8.370808510767062671e-01
-1.663500000000000000e+06,1.723750000000000000e+06,-3.519478955728294611e-05,8.573064309970277463e-01
-1.663250000000000000e+06,1.723750000000000000e+06,-2.983151024321673006e-05,8.756484508736264161e-01
-1.663000000000000000e+06,1.723750000000000000e+06,-2.675658516611278959e-05,8.919725640753028983e-01
-1.662750000000000000e+06,1.723750000000000000e+06,-2.526978235908861059e-05,9.063010868614185256e-01
-1.662500000000000000e+06,1.723750000000000000e+06,-2.486203125631747390e-05,9.187522049361973586e-01
-1.662250000000000000e+06,1.723750000000000000e+06,-2.516957454648527381e-05,9.294919392909264388e-01
-1.662000000000000000e+06,1.723750000000000000e+06,-2.593583630620954761e-05,9.387012155152660853e-01
-1.661750000000000000e+06,1.723750000000000000e+06,-2.698170200353400272e-05,9.465564613255139648e-01
-1.661500000000000000e+06,1.723750000000000000e+06,-2.818327231733641636e-05,9.532202288057760597e-01
-1.661250000000000000e+06,1.723750000000000000e+06,-2.945563666115202928e-05,9.588381226723754480e-01
-1.661000000000000000e+06,1.723750000000000000e+06,-3.074123482146862152e-05,9.635390921033888390e-01
-1.660750000000000000e+06,1.723750000000000000e+06,-3.200160154920306255e-05,9.674371254204174875e-01
-1.660500000000000000e+06,1.723750000000000000e+06,-3.321155386534768716e-05,9.706332656186873464e-01
-1.660250000000000000e+06,1.723750000000000000e+06,-3.435511873850494169e-05,9.732174341516781624e-01
-1.660000000000000000e+06,1.723750000000000000e+06,-3.542268956814587089e-05,9.752699100031350099e-01
-1.659750000000000000e+06,1.723750000000000000e+06,-3.640904518728560468e-05,9.768624699813415191e-01
-1.659500000000000000e+06,1.723750000000000000e+06,-3.731197163070465450e-05,9.780592634326410462e-01
-1.659250000000000000e+06,1.723750000000000000e+06,-3.813130397856134834e-05,9.789175098627254101e-01
-1.659000000000000000e+06,1.723750000000000000e+06,-3.886826066118453937e-05,9.794880777138530448e-01
-1.658750000000000000e+06,1.723750000000000000e+06,-3.952498072470889134e-05,9.798160066545449354e-01
-1.658500000000000000e+06,1.723750000000000000e+06,-4.010420227278099770e-05,9.799409854958014421e-01
-1.658250000000000000e+06,1.723750000000000000e+06,-4.060903891572875679e-05,9.798978143051328971e-01
-1.658000000000000000e+06,1.723750000000000000e+06,-4.104282515597634795e-05,9.797168470490476011e-01
-1.657750000000000000e+06,1.723750000000000000e+06,-4.140903677643525960e-05,9.794244165094880827e-01
-1.657500000000000000e+06,1.723750000000000000e+06,-4.171187150356359119e-05,9.790431732132276466e-01
-1.657250000000000000e+06,1.723750000000000000e+06,-4.196575710667393988e-05,9.785912988729990047e-01
-1.657000000000000000e+06,1.723750000000000000e+06,-4.226169101118060212e-05,9.780728135448271132e-01
-1.656750000000000000e+06,1.723750000000000000e+06,-4.266977877261102226e-05,9.774722799376718285e-01
-1.688750000000000000e+06,1.724000000000000000e+06,1.449619064475271557e-05,1.045441178451113728e+00
-1.688500000000000000e+06,1.724000000000000000e+06,1.340189042783879181e-05,1.047899327654477020e+00
-1.688250000000000000e+06,1.724000000000000000e+06,1.538133258412177629e-05,1.050979529126749412e+00
-1.688000000000000000e+06,1.724000000000000000e+06,1.726585965866611616e-05,1.053778010709038426e+00
-1.687750000000000000e+06,1.724000000000000000e+06,1.915286108029878864e-05,1.056636792495339705e+00
-1.687500000000000000e+06,1.724000000000000000e+06,2.126017836015514639e-05,1.059695562702188454e+00
-1.687250000000000000e+06,1.724000000000000000e+06,2.353777322069983136e-05,1.063122396511346324e+00
-1.687000000000000000e+06,1.724000000000000000e+06,2.509189471056050280e-05,1.066482778783836238e+00
-1.686750000000000000e+06,1.724000000000000000e+06,2.769684451028875394e-05,1.070656408421086780e+00
-1.686500000000000000e+06,1.724000000000000000e+06,3.081736286644765066e-05,1.074801655052425531e+00
-1.686250000000000000e+06,1.724000000000000000e+06,3.389238617874934523e-05,1.079106514199452249e+00
-1.686000000000000000e+06,1.724000000000000000e+06,3.731446584950837142e-05,1.083813293539691358e+00
-1.685750000000000000e+06,1.724000000000000000e+06,4.135936945146023724e-05,1.089055774100955887e+00
-1.685500000000000000e+06,1.724000000000000000e+06,4.626473298649513843e-05,1.094960844164205582e+00
-1.685250000000000000e+06,1.724000000000000000e+06,5.227755773466735700e-05,1.101672282357071708e+00
-1.685000000000000000e+06,1.724000000000000000e+06,5.960689765449611599e-05,1.109349152937483041e+00
-1.684750000000000000e+06,1.724000000000000000e+06,6.830695051115998062e-05,1.118154846235853483e+00
-1.684500000000000000e+06,1.724000000000000000e+06,7.810575576949752019e-05,1.128242043732740285e+00
-1.684250000000000000e+06,1.724000000000000000e+06,8.817346578829377002e-05,1.139726170306659014e+00
-1.684000000000000000e+06,1.724000000000000000e+06,9.690582946009218546e-05,1.152650589830045647e+00
-1.683750000000000000e+06,1.724000000000000000e+06,1.018165192173403621e-04,1.166934268583332823e+00
-1.683500000000000000e+06,1.724000000000000000e+06,9.962524315518250795e-05,1.182258975927823030e+00
-1.683250000000000000e+06,1.724000000000000000e+06,8.720004019173444032e-05,1.197928481067975781e+00
-1.683000000000000000e+06,1.724000000000000000e+06,6.538768199468303344e-05,1.215180751435013917e+00
-1.682750000000000000e+06,1.724000000000000000e+06,2.769229612638313132e-05,1.231540575383490932e+00
-1.682500000000000000e+06,1.724000000000000000e+06,-2.359808163879262288e-05,1.246457807634726578e+00
-1.682250000000000000e+06,1.724000000000000000e+06,-7.897285749547400258e-05,1.262500010337390677e+00
-1.682000000000000000e+06,1.724000000000000000e+06,-1.347253113718888118e-04,1.277234102609327238e+00
-1.681750000000000000e+06,1.724000000000000000e+06,-1.802237884192259276e-04,1.288816418936846731e+00
-1.681500000000000000e+06,1.724000000000000000e+06,-2.006498696782571534e-04,1.294890731925448790e+00
-1.681250000000000000e+06,1.724000000000000000e+06,-1.755603911090114488e-04,1.294166342543263681e+00
-1.681000000000000000e+06,1.724000000000000000e+06,-9.104179063924855431e-05,1.284484119960183079e+00
-1.680750000000000000e+06,1.724000000000000000e+06,6.089057867267322344e-05,1.263560951319192327e+00
-1.680500000000000000e+06,1.724000000000000000e+06,2.815049539629799202e-04,1.239966745318071162e+00
-1.680250000000000000e+06,1.724000000000000000e+06,5.431959915900563818e-04,1.204829293732274209e+00
-1.680000000000000000e+06,1.724000000000000000e+06,8.421690718664748276e-04,1.163448664725393655e+00
-1.679750000000000000e+06,1.724000000000000000e+06,1.157034689658581472e-03,1.112638826095860622e+00
-1.679500000000000000e+06,1.724000000000000000e+06,1.440229386151820057e-03,1.050909161937227054e+00
-1.679250000000000000e+06,1.724000000000000000e+06,1.669877619000018076e-03,9.775002421719136692e-01
-1.679000000000000000e+06,1.724000000000000000e+06,1.849426863840736290e-03,8.939430522024736092e-01
-1.678750000000000000e+06,1.724000000000000000e+06,2.027467869099769393e-03,7.816520301819878114e-01
-1.678500000000000000e+06,1.724000000000000000e+06,2.170684732777122816e-03,7.001973469400581962e-01
-1.678250000000000000e+06,1.724000000000000000e+06,2.256754898122090292e-03,6.475388917616555773e-01
-1.678000000000000000e+06,1.724000000000000000e+06,2.287440360353928948e-03,6.120267624816904117e-01
-1.677750000000000000e+06,1.724000000000000000e+06,2.238819480373785420e-03,6.876011924809120046e-01
-1.677500000000000000e+06,1.724000000000000000e+06,2.109613099456703056e-03,7.933446046622805170e-01
-1.677250000000000000e+06,1.724000000000000000e+06,1.892802828490108835e-03,9.242507594718460950e-01
-1.677000000000000000e+06,1.724000000000000000e+06,1.590883259253092485e-03,1.173023070405236012e+00
-1.676750000000000000e+06,1.724000000000000000e+06,1.272445253125337183e-03,1.316663857856127606e+00
-1.676500000000000000e+06,1.724000000000000000e+06,9.043784829821238658e-04,1.448315884617954907e+00
-1.676250000000000000e+06,1.724000000000000000e+06,5.334738087323653843e-04,1.590578892289016721e+00
-1.676000000000000000e+06,1.724000000000000000e+06,2.078441677504372365e-04,1.710588059312897258e+00
-1.675750000000000000e+06,1.724000000000000000e+06,-6.853648810054013829e-05,1.795843832670271922e+00
-1.675500000000000000e+06,1.724000000000000000e+06,-3.022719510012428223e-04,1.866251862436058673e+00
-1.675250000000000000e+06,1.724000000000000000e+06,-5.483643317227837599e-04,1.840125267041401003e+00
-1.675000000000000000e+06,1.724000000000000000e+06,-6.078388863374334372e-04,1.983009290157724536e+00
-1.674750000000000000e+06,1.724000000000000000e+06,-5.014866942725654253e-04,2.209601657260037655e+00
-1.674500000000000000e+06,1.724000000000000000e+06,-3.575531091206396450e-04,2.307501085602950752e+00
-1.674250000000000000e+06,1.724000000000000000e+06,-1.616133289083498958e-04,2.385009261053511409e+00
-1.674000000000000000e+06,1.724000000000000000e+06,8.636642939957583920e-06,2.444274363600271727e+00
-1.673750000000000000e+06,1.724000000000000000e+06,2.041580927324843087e-04,2.491499001001471925e+00
-1.673500000000000000e+06,1.724000000000000000e+06,4.679861260207252016e-04,2.514020941166478451e+00
-1.673250000000000000e+06,1.724000000000000000e+06,7.567558941932589489e-04,2.526118509371002574e+00
-1.673000000000000000e+06,1.724000000000000000e+06,1.002617872743138960e-03,2.540172518802336299e+00
-1.672750000000000000e+06,1.724000000000000000e+06,1.191666624130546803e-03,2.557775160782881585e+00
-1.672500000000000000e+06,1.724000000000000000e+06,1.242059570441544913e-03,2.530593709518200285e+00
-1.672250000000000000e+06,1.724000000000000000e+06,1.191659490370811092e-03,2.478308320758287664e+00
-1.672000000000000000e+06,1.724000000000000000e+06,1.115380969493859342e-03,2.445232166447055988e+00
-1.671750000000000000e+06,1.724000000000000000e+06,1.021391138615185268e-03,2.406019255001837109e+00
-1.671500000000000000e+06,1.724000000000000000e+06,9.033127704689142279e-04,2.352417376947641969e+00
-1.671250000000000000e+06,1.724000000000000000e+06,7.522333674056386199e-04,2.282588240820444980e+00
-1.671000000000000000e+06,1.724000000000000000e+06,5.629652463241124893e-04,2.201445111945815825e+00
-1.670750000000000000e+06,1.724000000000000000e+06,3.492924772624250718e-04,2.116414705208114810e+00
-1.670500000000000000e+06,1.724000000000000000e+06,1.553997023312492232e-04,2.026414038759583036e+00
-1.670250000000000000e+06,1.724000000000000000e+06,4.027005242018821818e-06,1.920231666179205376e+00
-1.670000000000000000e+06,1.724000000000000000e+06,-1.217620226791615856e-04,1.800243022970221318e+00
-1.669750000000000000e+06,1.724000000000000000e+06,-2.440170694828075471e-04,1.674714946502518842e+00
-1.669500000000000000e+06,1.724000000000000000e+06,-3.660996686749989903e-04,1.549002132505478357e+00
-1.669250000000000000e+06,1.724000000000000000e+06,-4.778312582913168960e-04,1.429681871660875458e+00
-1.669000000000000000e+06,1.724000000000000000e+06,-5.742197647810032279e-04,1.323197608117936852e+00
-1.668750000000000000e+06,1.724000000000000000e+06,-6.618992948906887719e-04,1.229438966776285724e+00
-1.668500000000000000e+06,1.724000000000000000e+06,-7.419503669487681474e-04,1.143074799539959940e+00
-1.668250000000000000e+06,1.724000000000000000e+06,-8.078882331787329285e-04,1.060453280790284225e+00
-1.668000000000000000e+06,1.724000000000000000e+06,-8.615192795928261482e-04,9.784908902872757608e-01
-1.667750000000000000e+06,1.724000000000000000e+06,-9.083831756785676337e-04,8.945724778630221863e-01
-1.667500000000000000e+06,1.724000000000000000e+06,-9.552569287689105515e-04,8.083403533740067815e-01
-1.667250000000000000e+06,1.724000000000000000e+06,-1.022341065457288423e-03,7.101934031951770976e-01
-1.667000000000000000e+06,1.724000000000000000e+06,-1.132715567405045975e-03,6.074242173630466368e-01
-1.666750000000000000e+06,1.724000000000000000e+06,-1.126982745225782456e-03,5.611860935990193866e-01
-1.666500000000000000e+06,1.724000000000000000e+06,-9.959779455578909868e-04,5.683546767002383149e-01
-1.666250000000000000e+06,1.724000000000000000e+06,-8.469599374282960058e-04,5.889279581811592834e-01
-1.666000000000000000e+06,1.724000000000000000e+06,-7.011168179884841312e-04,5.972340785712049183e-01
-1.665750000000000000e+06,1.724000000000000000e+06,-5.586236030852564927e-04,6.064743826609912958e-01
-1.665500000000000000e+06,1.724000000000000000e+06,-4.299386578953262594e-04,6.202831557313288613e-01
-1.665250000000000000e+06,1.724000000000000000e+06,-3.228777601867738323e-04,6.394100982896020469e-01
-1.665000000000000000e+06,1.724000000000000000e+06,-2.389344738690929448e-04,6.629725387767848588e-01
-1.664750000000000000e+06,1.724000000000000000e+06,-1.753315891196843834e-04,6.899099187191382043e-01
-1.664500000000000000e+06,1.724000000000000000e+06,-1.282980568340225114e-04,7.190348387960341370e-01
-1.664250000000000000e+06,1.724000000000000000e+06,-9.435540153460153512e-05,7.489772834995847006e-01
-1.664000000000000000e+06,1.724000000000000000e+06,-7.051041734235097280e-05,7.784006192053709583e-01
-1.663750000000000000e+06,1.724000000000000000e+06,-5.424490062490294751e-05,8.062324242017950837e-01
-1.663500000000000000e+06,1.724000000000000000e+06,-4.351836213561943723e-05,8.317633313130272654e-01
-1.663250000000000000e+06,1.724000000000000000e+06,-3.674495886336892614e-05,8.546330798979226984e-01
-1.663000000000000000e+06,1.724000000000000000e+06,-3.273631097443219229e-05,8.747581278804545946e-01
-1.662750000000000000e+06,1.724000000000000000e+06,-3.062675689805005597e-05,8.922430185448035900e-01
-1.662500000000000000e+06,1.724000000000000000e+06,-2.979865819945082261e-05,9.072994900688513553e-01
-1.662250000000000000e+06,1.724000000000000000e+06,-2.981779635526093930e-05,9.201843331864267839e-01
-1.662000000000000000e+06,1.724000000000000000e+06,-3.038211022904357961e-05,9.311587195508934656e-01
-1.661750000000000000e+06,1.724000000000000000e+06,-3.128314222330952354e-05,9.404661734401713602e-01
-1.661500000000000000e+06,1.724000000000000000e+06,-3.237800267472112914e-05,9.483237404370186141e-01
-1.661250000000000000e+06,1.724000000000000000e+06,-3.356940881342473926e-05,9.549209021147362364e-01
-1.661000000000000000e+06,1.724000000000000000e+06,-3.479165929519412170e-05,9.604221281677780553e-01
-1.660750000000000000e+06,1.724000000000000000e+06,-3.600086031613214388e-05,9.649705649531483687e-01
-1.660500000000000000e+06,1.724000000000000000e+06,-3.716814931122025545e-05,9.686915681234609110e-01
-1.660250000000000000e+06,1.724000000000000000e+06,-3.827501117532883246e-05,9.716956095483055833e-01
-1.660000000000000000e+06,1.724000000000000000e+06,-3.931004625663814256e-05,9.740804918774585985e-01
-1.659750000000000000e+06,1.724000000000000000e+06,-4.026674143119135518e-05,9.759329906576112990e-01
-1.659500000000000000e+06,1.724000000000000000e+06,-4.114193276186228765e-05,9.773300919013649946e-01
-1.659250000000000000e+06,1.724000000000000000e+06,-4.193474433031307846e-05,9.783399582959475538e-01
-1.659000000000000000e+06,1.724000000000000000e+06,-4.264585466169645844e-05,9.790227432367544225e-01
-1.658750000000000000e+06,1.724000000000000000e+06,-4.327698894271425623e-05,9.794313061424304578e-01
-1.658500000000000000e+06,1.724000000000000000e+06,-4.383056657525363775e-05,9.796118786140652901e-01
-1.658250000000000000e+06,1.724000000000000000e+06,-4.430945610325864870e-05,9.796046913434963699e-01
-1.658000000000000000e+06,1.724000000000000000e+06,-4.471680517978415814e-05,9.794445709675585476e-01
-1.657750000000000000e+06,1.724000000000000000e+06,-4.505595021427055702e-05,9.791615074686319531e-01
-1.657500000000000000e+06,1.724000000000000000e+06,-4.533100420128777230e-05,9.787811114906332932e-01
-1.657250000000000000e+06,1.724000000000000000e+06,-4.555656751023540174e-05,9.783239052644887579e-01
-1.657000000000000000e+06,1.724000000000000000e+06,-4.582501596156474122e-05,9.777954942271662730e-01
-1.656750000000000000e+06,1.724000000000000000e+06,-4.619783457440740371e-05,9.771829935391167510e-01
-1.688750000000000000e+06,1.724250000000000000e+06,1.755830395866464499e-05,1.048076850619253264e+00
-1.688500000000000000e+06,1.724250000000000000e+06,1.664184574874660871e-05,1.050629740875564266e+00
-1.688250000000000000e+06,1.724250000000000000e+06,1.890631837406231419e-05,1.053814726961434189e+00
-1.688000000000000000e+06,1.724250000000000000e+06,2.108194016969822115e-05,1.056696637715731413e+00
-1.687750000000000000e+06,1.724250000000000000e+06,2.325747910421338549e-05,1.059626269867720794e+00
-1.687500000000000000e+06,1.724250000000000000e+06,2.563451604260802430e-05,1.062716045949940735e+00
-1.687250000000000000e+06,1.724250000000000000e+06,2.853493318866195949e-05,1.066167625818735587e+00
-1.687000000000000000e+06,1.724250000000000000e+06,3.145856400588176172e-05,1.070169333680752288e+00
-1.686750000000000000e+06,1.724250000000000000e+06,3.331115369467618770e-05,1.073862667118021363e+00
-1.686500000000000000e+06,1.724250000000000000e+06,3.673699708588162860e-05,1.078175807801500241e+00
-1.686250000000000000e+06,1.724250000000000000e+06,4.040643333073912213e-05,1.082614368317024400e+00
-1.686000000000000000e+06,1.724250000000000000e+06,4.448760737818524547e-05,1.087446154655395958e+00
-1.685750000000000000e+06,1.724250000000000000e+06,4.938949951853455200e-05,1.092857082254255374e+00
-1.685500000000000000e+06,1.724250000000000000e+06,5.549592583031781601e-05,1.099006548449125376e+00
-1.685250000000000000e+06,1.724250000000000000e+06,6.324522782100161500e-05,1.106076339446588008e+00
-1.685000000000000000e+06,1.724250000000000000e+06,7.309246956951898078e-05,1.114273941038646853e+00
-1.684750000000000000e+06,1.724250000000000000e+06,8.536757008477391384e-05,1.123822870425613019e+00
-1.684500000000000000e+06,1.724250000000000000e+06,1.000178281535674119e-04,1.134942891940056597e+00
-1.684250000000000000e+06,1.724250000000000000e+06,1.162338408589730365e-04,1.147814900129674243e+00
-1.684000000000000000e+06,1.724250000000000000e+06,1.320194617087377953e-04,1.162512920242619430e+00
-1.683750000000000000e+06,1.724250000000000000e+06,1.439750629669556137e-04,1.178911667114078909e+00
-1.683500000000000000e+06,1.724250000000000000e+06,1.474371849425615277e-04,1.196657775718534822e+00
-1.683250000000000000e+06,1.724250000000000000e+06,1.380379225189160008e-04,1.214908356743137574e+00
-1.683000000000000000e+06,1.724250000000000000e+06,1.141898781084477177e-04,1.234773702894813141e+00
-1.682750000000000000e+06,1.724250000000000000e+06,6.948762927720675275e-05,1.253747573889796740e+00
-1.682500000000000000e+06,1.724250000000000000e+06,7.955499902734253226e-06,1.273210578729418785e+00
-1.682250000000000000e+06,1.724250000000000000e+06,-6.524245053682320439e-05,1.292877255543231740e+00
-1.682000000000000000e+06,1.724250000000000000e+06,-1.452127153939997140e-04,1.309004742296934864e+00
-1.681750000000000000e+06,1.724250000000000000e+06,-2.155060669460084899e-04,1.321819491715046979e+00
-1.681500000000000000e+06,1.724250000000000000e+06,-2.618581905871469884e-04,1.323108819208727027e+00
-1.681250000000000000e+06,1.724250000000000000e+06,-2.411759756184295167e-04,1.319556776689097433e+00
-1.681000000000000000e+06,1.724250000000000000e+06,-1.477801130051192846e-04,1.305569842483976117e+00
-1.680750000000000000e+06,1.724250000000000000e+06,3.584308000989522291e-05,1.284884890273559677e+00
-1.680500000000000000e+06,1.724250000000000000e+06,3.045824172738242908e-04,1.265566287672328372e+00
-1.680250000000000000e+06,1.724250000000000000e+06,6.157861178972545702e-04,1.228598044661140420e+00
-1.680000000000000000e+06,1.724250000000000000e+06,9.624526808919703358e-04,1.182065776977651694e+00
-1.679750000000000000e+06,1.724250000000000000e+06,1.311287120113371896e-03,1.120212596583854747e+00
-1.679500000000000000e+06,1.724250000000000000e+06,1.600337391516964969e-03,1.042784348961163232e+00
-1.679250000000000000e+06,1.724250000000000000e+06,1.814929905275430855e-03,9.519302294953604360e-01
-1.679000000000000000e+06,1.724250000000000000e+06,1.965452549472446186e-03,8.655033491836263693e-01
-1.678750000000000000e+06,1.724250000000000000e+06,2.080976922219091030e-03,8.030822089624791715e-01
-1.678500000000000000e+06,1.724250000000000000e+06,2.174053164001363281e-03,7.584580899168145152e-01
-1.678250000000000000e+06,1.724250000000000000e+06,2.252666434521266581e-03,6.663222617515600632e-01
-1.678000000000000000e+06,1.724250000000000000e+06,2.271765774202516575e-03,6.337233488589220087e-01
-1.677750000000000000e+06,1.724250000000000000e+06,2.235714865962773468e-03,6.473539931919276569e-01
-1.677500000000000000e+06,1.724250000000000000e+06,2.115838681917822650e-03,7.295035093495698675e-01
-1.677250000000000000e+06,1.724250000000000000e+06,1.910414478797736737e-03,8.603454710027733654e-01
-1.677000000000000000e+06,1.724250000000000000e+06,1.617763244382966481e-03,1.126652354658375543e+00
-1.676750000000000000e+06,1.724250000000000000e+06,1.299739711536337938e-03,1.294153406808732143e+00
-1.676500000000000000e+06,1.724250000000000000e+06,9.173972203605773590e-04,1.447071470401141369e+00
-1.676250000000000000e+06,1.724250000000000000e+06,5.221508042041189679e-04,1.600290431647152900e+00
-1.676000000000000000e+06,1.724250000000000000e+06,2.028030373721206869e-04,1.714069465351798272e+00
-1.675750000000000000e+06,1.724250000000000000e+06,-1.043773412224974217e-04,1.802604364034124274e+00
-1.675500000000000000e+06,1.724250000000000000e+06,-5.585831101637406260e-04,1.720159415738550024e+00
-1.675250000000000000e+06,1.724250000000000000e+06,-9.623882806491512731e-04,1.814687855926763405e+00
-1.675000000000000000e+06,1.724250000000000000e+06,-9.686519113624586508e-04,2.064673450449760139e+00
-1.674750000000000000e+06,1.724250000000000000e+06,-5.260240447601538527e-04,2.349269815388367988e+00
-1.674500000000000000e+06,1.724250000000000000e+06,-3.320463699783560152e-04,2.423988597173007520e+00
-1.674250000000000000e+06,1.724250000000000000e+06,-1.246701078568557275e-04,2.512024596414875077e+00
-1.674000000000000000e+06,1.724250000000000000e+06,3.428308553728165453e-05,2.604098043411994468e+00
-1.673750000000000000e+06,1.724250000000000000e+06,2.278490677083133686e-04,2.677770822823163144e+00
-1.673500000000000000e+06,1.724250000000000000e+06,5.038778258211057404e-04,2.716895189258650589e+00
-1.673250000000000000e+06,1.724250000000000000e+06,7.797035784901096278e-04,2.738251628975888252e+00
-1.673000000000000000e+06,1.724250000000000000e+06,1.015151016387910721e-03,2.752542830850586597e+00
-1.672750000000000000e+06,1.724250000000000000e+06,1.216526678169585485e-03,2.764296453210420168e+00
-1.672500000000000000e+06,1.724250000000000000e+06,1.330234765517995799e-03,2.731545058940582749e+00
-1.672250000000000000e+06,1.724250000000000000e+06,1.335173895184074699e-03,2.665116322548726657e+00
-1.672000000000000000e+06,1.724250000000000000e+06,1.286987524261012927e-03,2.615374308378818569e+00
-1.671750000000000000e+06,1.724250000000000000e+06,1.193949591374005026e-03,2.574969156608489129e+00
-1.671500000000000000e+06,1.724250000000000000e+06,1.062823771118256988e-03,2.531375655020696058e+00
-1.671250000000000000e+06,1.724250000000000000e+06,8.793425201570059802e-04,2.457743436373675650e+00
-1.671000000000000000e+06,1.724250000000000000e+06,6.704911825862192032e-04,2.362816542317688118e+00
-1.670750000000000000e+06,1.724250000000000000e+06,4.240613273587962029e-04,2.262566307120465581e+00
-1.670500000000000000e+06,1.724250000000000000e+06,1.939223176904841806e-04,2.164413644763982347e+00
-1.670250000000000000e+06,1.724250000000000000e+06,2.913301338473839319e-05,2.037048566572877917e+00
-1.670000000000000000e+06,1.724250000000000000e+06,-8.109380528223408824e-05,1.889741548373621072e+00
-1.669750000000000000e+06,1.724250000000000000e+06,-1.955599753499792648e-04,1.744321119690653177e+00
-1.669500000000000000e+06,1.724250000000000000e+06,-3.245897413135800935e-04,1.601114899584871409e+00
-1.669250000000000000e+06,1.724250000000000000e+06,-4.558870478130194748e-04,1.463776230046903493e+00
-1.669000000000000000e+06,1.724250000000000000e+06,-5.834688849570834890e-04,1.336038737415492506e+00
-1.668750000000000000e+06,1.724250000000000000e+06,-7.132838182913048275e-04,1.218044283231364489e+00
-1.668500000000000000e+06,1.724250000000000000e+06,-8.305322329840714168e-04,1.109886515666346440e+00
-1.668250000000000000e+06,1.724250000000000000e+06,-9.229772256741514136e-04,1.011748484855644392e+00
-1.668000000000000000e+06,1.724250000000000000e+06,-1.017547363832319030e-03,9.055983854592284388e-01
-1.667750000000000000e+06,1.724250000000000000e+06,-1.141059369047431327e-03,7.690474595892169418e-01
-1.667500000000000000e+06,1.724250000000000000e+06,-1.276251974482375817e-03,6.128848470457342046e-01
-1.667250000000000000e+06,1.724250000000000000e+06,-1.418013860347136501e-03,3.529839394454938883e-01
-1.667000000000000000e+06,1.724250000000000000e+06,-2.085772213806597053e-03,-2.753162078423656567e-01
-1.666750000000000000e+06,1.724250000000000000e+06,-2.087160054283859756e-03,-3.157034336175001954e-01
-1.666500000000000000e+06,1.724250000000000000e+06,-1.528928265190396263e-03,1.333509532456673696e-01
-1.666250000000000000e+06,1.724250000000000000e+06,-1.252523352564288706e-03,3.473242738950546027e-01
-1.666000000000000000e+06,1.724250000000000000e+06,-9.510475268906526392e-04,4.482569630984585274e-01
-1.665750000000000000e+06,1.724250000000000000e+06,-7.244400881615542520e-04,4.922504154500302320e-01
-1.665500000000000000e+06,1.724250000000000000e+06,-5.435025612471888756e-04,5.207703676777271085e-01
-1.665250000000000000e+06,1.724250000000000000e+06,-3.988425860581984450e-04,5.513162409069991554e-01
-1.665000000000000000e+06,1.724250000000000000e+06,-2.887597590573165451e-04,5.857943706909054526e-01
-1.664750000000000000e+06,1.724250000000000000e+06,-2.079152498674907701e-04,6.230231335154314820e-01
-1.664500000000000000e+06,1.724250000000000000e+06,-1.496431346912907578e-04,6.617476245256455059e-01
-1.664250000000000000e+06,1.724250000000000000e+06,-1.083595762175065813e-04,7.005650475658740106e-01
-1.664000000000000000e+06,1.724250000000000000e+06,-7.972005906982382317e-05,7.380340885007115048e-01
-1.663750000000000000e+06,1.724250000000000000e+06,-6.033686980688734991e-05,7.729734131962118227e-01
-1.663500000000000000e+06,1.724250000000000000e+06,-4.759324513869955808e-05,8.046261386794242298e-01
-1.663250000000000000e+06,1.724250000000000000e+06,-3.951864119991488344e-05,8.326586909439015471e-01
-1.663000000000000000e+06,1.724250000000000000e+06,-3.467069126948663094e-05,8.570697154460162892e-01
-1.662750000000000000e+06,1.724250000000000000e+06,-3.201874846314733958e-05,8.780756877349062961e-01
-1.662500000000000000e+06,1.724250000000000000e+06,-3.083940861213496643e-05,8.960079952267108183e-01
-1.662250000000000000e+06,1.724250000000000000e+06,-3.063113587822852146e-05,9.112356587053795920e-01
-1.662000000000000000e+06,1.724250000000000000e+06,-3.104907593873273974e-05,9.241168402866435372e-01
-1.661750000000000000e+06,1.724250000000000000e+06,-3.185746521479349003e-05,9.349748224240954642e-01
-1.661500000000000000e+06,1.724250000000000000e+06,-3.289584913433729607e-05,9.440906526733670034e-01
-1.661250000000000000e+06,1.724250000000000000e+06,-3.405550821825031882e-05,9.517049406672697387e-01
