X,Y,Topo
-1689500,1747500,-179.865631103516
-1689000,1747500,-173.922698974609
-1688500,1747500,-168.072036743164
-1688000,1747500,-164.888366699219
-1687500,1747500,-163.896545410156
-1687000,1747500,-164.966552734375
-1686500,1747500,-168.137969970703
-1686000,1747500,-172.619491577148
-1685500,1747500,-179.549453735352
-1685000,1747500,-188.368377685547
-1684500,1747500,-197.961532592773
-1684000,1747500,-206.834213256836
-1683500,1747500,-214.725036621094
-1683000,1747500,-223.67008972168
-1682500,1747500,-231.635025024414
-1682000,1747500,-238.638290405273
-1681500,1747500,-241.233032226563
-1681000,1747500,-236.763977050781
-1680500,1747500,-226.626724243164
-1680000,1747500,-212.998062133789
-1679500,1747500,-198.307739257813
-1679000,1747500,-181.395599365234
-1678500,1747500,-162.320999145508
-1678000,1747500,-142.355316162109
-1677500,1747500,-124.437561035156
-1677000,1747500,-111.405265808105
-1676500,1747500,-106.345664978027
-1676000,1747500,-110.728866577148
-1675500,1747500,-126.237258911133
-1675000,1747500,-140.683212280273
-1674500,1747500,-167.085525512695
-1674000,1747500,-202.944641113281
-1673500,1747500,-233.23356628418
-1673000,1747500,-255.16584777832
-1672500,1747500,-267.356414794922
-1672000,1747500,-273.551940917969
-1671500,1747500,-281.483612060547
-1671000,1747500,-294.905639648438
-1670500,1747500,-314.705657958984
-1670000,1747500,-342.661773681641
-1669500,1747500,-377.384429931641
-1669000,1747500,-437.733184814453
-1668500,1747500,-520.609741210938
-1668000,1747500,-550.817565917969
-1667500,1747500,-539.932800292969
-1667000,1747500,-492.098358154297
-1666500,1747500,-416.671997070313
-1666000,1747500,-323.674713134766
-1665500,1747500,-308.106475830078
-1665000,1747500,-261.532836914063
-1664500,1747500,-228.374526977539
-1664000,1747500,-212.180130004883
-1663500,1747500,-222.961944580078
-1663000,1747500,-245.998733520508
-1662500,1747500,-271.611602783203
-1662000,1747500,-293.087707519531
-1661500,1747500,-305.253021240234
-1661000,1747500,-305.722076416016
-1660500,1747500,-298.926727294922
-1660000,1747500,-299.200378417969
-1659500,1747500,-312.699432373047
-1659000,1747500,-320.153167724609
-1658500,1747500,-329.020416259766
-1658000,1747500,-341.635192871094
-1657500,1747500,-346.802734375
-1657000,1747500,-342.951843261719
-1656500,1747500,-331.550811767578
-1656000,1747500,-315.453063964844
-1655500,1747500,-303.687164306641
-1655000,1747500,-307.253356933594
-1654500,1747500,-305.473937988281
-1654000,1747500,-295.193176269531
-1653500,1747500,-312.790802001953
-1653000,1747500,-339.252685546875
-1652500,1747500,-364.202728271484
-1652000,1747500,-390.313293457031
-1651500,1747500,-415.803283691406
-1651000,1747500,-438.358734130859
-1650500,1747500,-454.505981445313
-1650000,1747500,-462.314819335938
-1649500,1747500,-462.321533203125
-1649000,1747500,-460.987457275391
-1648500,1747500,-462.062377929688
-1648000,1747500,-469.582458496094
-1647500,1747500,-482.908843994141
-1647000,1747500,-502.232757568359
-1646500,1747500,-548.826904296875
-1646000,1747500,-588.155578613281
-1645500,1747500,-567.091979980469
-1645000,1747500,-505.228424072266
-1644500,1747500,-478.414672851563
-1644000,1747500,-507.382507324219
-1643500,1747500,-512.591918945313
-1643000,1747500,-513.432006835938
-1642500,1747500,-507.588226318359
-1642000,1747500,-494.909423828125
-1641500,1747500,-470.304168701172
-1641000,1747500,-449.389526367188
-1640500,1747500,-427.160034179688
-1640000,1747500,-404.028411865234
-1639500,1747500,-384.706756591797
-1639000,1747500,-373.038909912109
-1638500,1747500,-365.954528808594
-1638000,1747500,-359.957946777344
-1637500,1747500,-350.728393554688
-1637000,1747500,-340.870574951172
-1636500,1747500,-334.697998046875
-1636000,1747500,-332.115264892578
-1635500,1747500,-332.293365478516
-1635000,1747500,-335.671325683594
-1634500,1747500,-339.740203857422
-1634000,1747500,-347.99658203125
-1633500,1747500,-355.470153808594
-1633000,1747500,-365.575836181641
-1632500,1747500,-380.83251953125
-1632000,1747500,-400.259185791016
-1631500,1747500,-421.622039794922
-1631000,1747500,-442.693756103516
-1630500,1747500,-458.983703613281
-1630000,1747500,-470.003051757813
-1629500,1747500,-475.613708496094
-1629000,1747500,-476.958160400391
-1628500,1747500,-474.896881103516
-1628000,1747500,-468.426483154297
-1627500,1747500,-455.880554199219
-1627000,1747500,-437.472991943359
-1626500,1747500,-416.332214355469
-1626000,1747500,-396.547515869141
-1625500,1747500,-382.776580810547
-1625000,1747500,-375.817596435547
-1624500,1747500,-375.263793945313
-1624000,1747500,-376.850952148438
-1623500,1747500,-377.928131103516
-1623000,1747500,-376.696014404297
-1622500,1747500,-373.060272216797
-1622000,1747500,-367.270782470703
-1621500,1747500,-360.660430908203
-1621000,1747500,-357.238830566406
-1620500,1747500,-356.646942138672
-1620000,1747500,-361.268432617188
-1619500,1747500,-369.655059814453
-1619000,1747500,-379.649932861328
-1618500,1747500,-389.186248779297
-1618000,1747500,-396.003601074219
-1617500,1747500,-400.482696533203
-1617000,1747500,-400.965698242188
-1616500,1747500,-397.750183105469
-1616000,1747500,-392.140716552734
-1615500,1747500,-384.367706298828
-1615000,1747500,-374.943328857422
-1614500,1747500,-363.35205078125
-1614000,1747500,-350.206665039063
-1613500,1747500,-334.953582763672
-1613000,1747500,-319.061065673828
-1612500,1747500,-304.513092041016
-1612000,1747500,-290.758331298828
-1611500,1747500,-279.450164794922
-1611000,1747500,-265.320037841797
-1610500,1747500,-252.47119140625
-1610000,1747500,-240.467468261719
-1609500,1747500,-233.357299804688
-1609000,1747500,-233.92253112793
-1608500,1747500,-240.117736816406
-1608000,1747500,-250.48388671875
-1607500,1747500,-258.559204101563
-1607000,1747500,-263.655334472656
-1606500,1747500,-266.014801025391
-1606000,1747500,-266.888092041016
-1605500,1747500,-267.450653076172
-1605000,1747500,-268.185363769531
-1604500,1747500,-269.081268310547
-1604000,1747500,-269.660064697266
-1603500,1747500,-269.989013671875
-1603000,1747500,-270.438842773438
-1602500,1747500,-271.04296875
-1602000,1747500,-272.406707763672
-1601500,1747500,-273.538757324219
-1601000,1747500,-274.984130859375
-1600500,1747500,-275.389343261719
-1600000,1747500,-275.129119873047
-1599500,1747500,-273.884887695313
-1599000,1747500,-271.622894287109
-1598500,1747500,-269.671112060547
-1598000,1747500,-267.545379638672
-1597500,1747500,-265.700866699219
-1597000,1747500,-263.458648681641
-1596500,1747500,-260.833892822266
-1596000,1747500,-257.475769042969
-1595500,1747500,-253.68994140625
-1595000,1747500,-249.588043212891
-1594500,1747500,-244.965103149414
-1594000,1747500,-240.311233520508
-1593500,1747500,-235.392883300781
-1593000,1747500,-229.910781860352
-1592500,1747500,-223.758438110352
-1592000,1747500,-217.490325927734
-1591500,1747500,-210.881896972656
-1591000,1747500,-203.645568847656
-1590500,1747500,-196.095855712891
-1590000,1747500,-188.489547729492
-1589500,1747500,-180.233734130859
-1589000,1747500,-170.99853515625
-1588500,1747500,-161.024459838867
-1588000,1747500,-150.04768371582
-1587500,1747500,-139.54997253418
-1587000,1747500,-131.032257080078
-1586500,1747500,-125.326141357422
-1586000,1747500,-121.569892883301
-1585500,1747500,-118.756767272949
-1585000,1747500,-118.009315490723
-1584500,1747500,-118.827812194824
-1584000,1747500,-120.865356445313
-1583500,1747500,-123.294723510742
-1583000,1747500,-125.787101745605
-1582500,1747500,-126.847366333008
-1582000,1747500,-127.702178955078
-1771500,1748000,-653.093444824219
-1771000,1748000,-647.893188476563
-1770500,1748000,-642.519592285156
-1770000,1748000,-634.9150390625
-1769500,1748000,-625.01318359375
-1769000,1748000,-617.488159179688
-1768500,1748000,-617.521240234375
-1768000,1748000,-617.872680664063
-1767500,1748000,-615.108764648438
-1767000,1748000,-609.906921386719
-1766500,1748000,-597.433288574219
-1766000,1748000,-583.2099609375
-1765500,1748000,-569.310424804688
-1765000,1748000,-553.66845703125
-1764500,1748000,-539.172790527344
-1764000,1748000,-527.052917480469
-1763500,1748000,-515.039428710938
-1763000,1748000,-504.39794921875
-1762500,1748000,-494.962738037109
-1762000,1748000,-486.996765136719
-1761500,1748000,-478.649383544922
-1761000,1748000,-469.130157470703
-1760500,1748000,-464.667877197266
-1760000,1748000,-458.759674072266
-1759500,1748000,-444.390899658203
-1759000,1748000,-421.805084228516
-1758500,1748000,-394.635498046875
-1758000,1748000,-360.279144287109
-1757500,1748000,-323.122650146484
-1757000,1748000,-304.225799560547
-1756500,1748000,-314.535217285156
-1756000,1748000,-340.5966796875
-1755500,1748000,-330.236053466797
-1755000,1748000,-297.256469726563
-1754500,1748000,-275.913818359375
-1754000,1748000,-261.392761230469
-1753500,1748000,-249.591110229492
-1753000,1748000,-242.917663574219
-1752500,1748000,-237.536117553711
-1752000,1748000,-231.406982421875
-1751500,1748000,-224.700897216797
-1751000,1748000,-218.312957763672
-1750500,1748000,-212.427200317383
-1750000,1748000,-207.155944824219
-1749500,1748000,-202.518783569336
-1749000,1748000,-198.512222290039
-1748500,1748000,-195.188125610352
-1748000,1748000,-192.575973510742
-1747500,1748000,-190.442489624023
-1747000,1748000,-188.26806640625
-1746500,1748000,-185.628341674805
-1746000,1748000,-183.198913574219
-1745500,1748000,-180.883346557617
-1745000,1748000,-178.45442199707
-1744500,1748000,-175.668029785156
-1744000,1748000,-171.437042236328
-1743500,1748000,-165.168533325195
-1743000,1748000,-164.155746459961
-1742500,1748000,-167.907989501953
-1742000,1748000,-172.013732910156
-1741500,1748000,-181.988082885742
-1741000,1748000,-194.830581665039
-1740500,1748000,-207.653442382813
-1740000,1748000,-214.896118164063
-1739500,1748000,-236.911468505859
-1739000,1748000,-286.518951416016
-1738500,1748000,-309.136901855469
-1738000,1748000,-281.472290039063
-1737500,1748000,-259.998352050781
-1737000,1748000,-286.671508789063
-1736500,1748000,-308.336639404297
-1736000,1748000,-305.454254150391
-1735500,1748000,-300.99462890625
-1735000,1748000,-292.459259033203
-1734500,1748000,-280.965118408203
-1734000,1748000,-269.061126708984
-1733500,1748000,-260.155212402344
-1733000,1748000,-256.138580322266
-1732500,1748000,-254.751052856445
-1732000,1748000,-253.230621337891
-1731500,1748000,-248.552093505859
-1731000,1748000,-239.943923950195
-1730500,1748000,-227.621963500977
-1730000,1748000,-213.672225952148
-1729500,1748000,-200.293869018555
-1729000,1748000,-189.244400024414
-1728500,1748000,-183.2734375
-1728000,1748000,-181.809310913086
-1727500,1748000,-184.447555541992
-1727000,1748000,-192.587783813477
-1726500,1748000,-208.536712646484
-1726000,1748000,-233.913024902344
-1725500,1748000,-266.810791015625
-1725000,1748000,-298.025146484375
-1724500,1748000,-323.424285888672
-1724000,1748000,-340.200500488281
-1723500,1748000,-346.456237792969
-1723000,1748000,-332.150299072266
-1722500,1748000,-305.910736083984
-1722000,1748000,-284.951385498047
-1721500,1748000,-302.142852783203
-1721000,1748000,-313.079040527344
-1720500,1748000,-319.207092285156
-1720000,1748000,-334.161560058594
-1719500,1748000,-341.688232421875
-1719000,1748000,-337.745300292969
-1718500,1748000,-326.449615478516
-1718000,1748000,-313.656402587891
-1717500,1748000,-296.493835449219
-1717000,1748000,-275.473785400391
-1716500,1748000,-257.634674072266
-1716000,1748000,-245.251770019531
-1715500,1748000,-231.240264892578
-1715000,1748000,-222.865280151367
-1714500,1748000,-221.291717529297
-1714000,1748000,-244.72705078125
-1713500,1748000,-257.898406982422
-1713000,1748000,-251.024124145508
-1712500,1748000,-231.285217285156
-1712000,1748000,-216.342559814453
-1711500,1748000,-207.134704589844
-1711000,1748000,-194.920150756836
-1710500,1748000,-192.930068969727
-1710000,1748000,-196.964111328125
-1709500,1748000,-195.693054199219
-1709000,1748000,-196.525299072266
-1708500,1748000,-220.352416992188
-1708000,1748000,-248.561141967773
-1707500,1748000,-245.925323486328
-1707000,1748000,-215.129379272461
-1706500,1748000,-199.326797485352
-1706000,1748000,-193.206741333008
-1705500,1748000,-187.133499145508
-1705000,1748000,-170.508270263672
-1704500,1748000,-163.833770751953
-1704000,1748000,-146.3916015625
-1703500,1748000,-125.159080505371
-1703000,1748000,-122.06810760498
-1702500,1748000,-146.201629638672
-1702000,1748000,-177.44108581543
-1701500,1748000,-212.147201538086
-1701000,1748000,-238.625305175781
-1700500,1748000,-264.065948486328
-1700000,1748000,-283.408874511719
-1699500,1748000,-286.133728027344
-1699000,1748000,-260.264251708984
-1698500,1748000,-243.39794921875
-1698000,1748000,-242.498550415039
-1697500,1748000,-258.846862792969
-1697000,1748000,-283.965698242188
-1696500,1748000,-296.450622558594
-1696000,1748000,-280.409729003906
-1695500,1748000,-261.59228515625
-1695000,1748000,-256.878448486328
-1694500,1748000,-238.446792602539
-1694000,1748000,-220.227905273438
-1693500,1748000,-205.67610168457
-1693000,1748000,-194.889236450195
-1692500,1748000,-187.556869506836
-1692000,1748000,-184.433807373047
-1691500,1748000,-192.649063110352
-1691000,1748000,-204.871246337891
-1690500,1748000,-198.698089599609
-1690000,1748000,-203.795761108398
-1689500,1748000,-201.798965454102
-1689000,1748000,-193.898422241211
-1688500,1748000,-183.67236328125
-1688000,1748000,-175.936462402344
-1687500,1748000,-171.421524047852
-1687000,1748000,-170.154556274414
-1686500,1748000,-171.741760253906
-1686000,1748000,-174.882232666016
-1685500,1748000,-180.210006713867
-1685000,1748000,-187.921646118164
-1684500,1748000,-196.568099975586
-1684000,1748000,-205.329574584961
-1683500,1748000,-211.637619018555
-1683000,1748000,-220.245849609375
-1682500,1748000,-229.341064453125
-1682000,1748000,-238.623001098633
-1681500,1748000,-244.632766723633
-1681000,1748000,-244.099273681641
-1680500,1748000,-236.761642456055
-1680000,1748000,-223.856552124023
-1679500,1748000,-207.900100708008
-1679000,1748000,-190.052810668945
-1678500,1748000,-170.003829956055
-1678000,1748000,-148.14469909668
-1677500,1748000,-127.923377990723
-1677000,1748000,-112.763893127441
-1676500,1748000,-107.836143493652
-1676000,1748000,-114.468109130859
-1675500,1748000,-132.056137084961
-1675000,1748000,-158.563934326172
-1674500,1748000,-190.065078735352
-1674000,1748000,-219.82470703125
-1673500,1748000,-249.594802856445
-1673000,1748000,-269.506286621094
-1672500,1748000,-282.209838867188
-1672000,1748000,-288.679565429688
-1671500,1748000,-295.970245361328
-1671000,1748000,-311.065002441406
-1670500,1748000,-334.242584228516
-1670000,1748000,-367.825927734375
-1669500,1748000,-412.711791992188
-1669000,1748000,-478.823425292969
-1668500,1748000,-538.223083496094
-1668000,1748000,-563.198608398438
-1667500,1748000,-554.025451660156
-1667000,1748000,-506.763702392578
-1666500,1748000,-400.989929199219
-1666000,1748000,-293.569519042969
-1665500,1748000,-232.632232666016
-1665000,1748000,-213.977203369141
-1664500,1748000,-232.33918762207
-1664000,1748000,-221.351409912109
-1663500,1748000,-234.472381591797
-1663000,1748000,-261.236145019531
-1662500,1748000,-290.153137207031
-1662000,1748000,-315.689636230469
-1661500,1748000,-329.145416259766
-1661000,1748000,-331.289733886719
-1660500,1748000,-329.286926269531
-1660000,1748000,-334.499481201172
-1659500,1748000,-341.378051757813
-1659000,1748000,-342.8212890625
-1658500,1748000,-346.382202148438
-1658000,1748000,-357.673950195313
-1657500,1748000,-369.355133056641
-1657000,1748000,-358.724456787109
-1656500,1748000,-341.259155273438
-1656000,1748000,-312.425415039063
-1655500,1748000,-289.717529296875
-1655000,1748000,-302.080261230469
-1654500,1748000,-316.40966796875
-1654000,1748000,-343.656616210938
-1653500,1748000,-350.431549072266
-1653000,1748000,-357.532897949219
-1652500,1748000,-374.739868164063
-1652000,1748000,-396.234283447266
-1651500,1748000,-422.361846923828
-1651000,1748000,-445.250946044922
-1650500,1748000,-451.282470703125
-1650000,1748000,-452.153076171875
-1649500,1748000,-447.983489990234
-1649000,1748000,-443.624328613281
-1648500,1748000,-441.417694091797
-1648000,1748000,-444.207885742188
-1647500,1748000,-446.759582519531
-1647000,1748000,-451.619781494141
-1646500,1748000,-497.914337158203
